,Status,County,List Price,Subdivision/Neighborhood,Style,Beds,Bathrooms Full,Bathrooms Half,Levels/Stories,Fireplaces Total,Basement YN,Lot Size SqFt,Year Built,Close Date,Close Price,Concessions Amt 
2332,Closed,Howard County,"$499,000 ",GLEN BROOK,Ranch/Rambler,5,3,,2.0,1.0,Yes,20603.0,1962,3/15/2021,"$510,000 ",
2333,Closed,Howard County,"$499,000 ",WOODBINE,Ranch/Rambler,4,3,0.0,2.0,,Yes,109771.0,1974,5/28/2021,"$510,000 ",
2334,Closed,Montgomery County,"$480,000 ",DEER PARK,Cape Cod,4,3,,2.0,,Yes,10500.0,1951,6/4/2021,"$510,000 ",
2335,Closed,Howard County,"$510,000 ",OAKLAND MILLS,Traditional,6,3,1.0,3.0,1.0,Yes,14403.0,1971,4/30/2021,"$510,000 ",
2336,Closed,Howard County,"$510,000 ",LINCOLN GLEN,Colonial,4,2,1.0,3.0,1.0,Yes,6381.0,2010,2/22/2021,"$510,000 ","$1,000 "
2337,Closed,Carroll County,"$499,900 ",MOUNT AIRY,Colonial,4,3,1.0,3.0,,Yes,78408.0,1987,3/19/2021,"$510,000 ","$10,000 "
2338,Closed,Montgomery County,"$499,999 ",STONEYBROOK ESTATES,Raised Ranch/Rambler,5,3,,2.0,,Yes,8265.0,1958,4/26/2021,"$511,000 ",
2339,Closed,Montgomery County,"$450,000 ",GERMANTOWN ESTATES,Split Level,3,2,1.0,2.0,1.0,Yes,4881.0,1980,4/27/2021,"$511,000 ",
2340,Closed,Montgomery County,"$511,000 ",GERMANTOWN ESTATES,Colonial,4,2,1.0,3.0,1.0,Yes,5545.0,1981,4/22/2021,"$511,000 ",
2341,Closed,Howard County,"$511,000 ",MAPLESIDE,Colonial,4,3,1.0,3.0,1.0,Yes,6416.0,1992,1/11/2021,"$511,000 ",
2342,Closed,Montgomery County,"$499,000 ",WHEATON WOODS,Colonial,4,3,,3.0,,Yes,6132.0,1952,5/14/2021,"$511,000 ",
2343,Closed,Montgomery County,"$485,000 ",ASPEN HILL PARK,Cape Cod,4,2,0.0,1.0,,Yes,6952.0,1959,6/3/2021,"$512,000 ",
2344,Closed,Montgomery County,"$474,900 ",SADDLE CREEK,Colonial,4,2,1.0,2.0,1.0,Yes,6911.0,1988,6/11/2021,"$512,000 ",
2345,Closed,Carroll County,"$512,000 ",ELDERSBURG ESTATES,Colonial,4,2,1.0,3.0,,Yes,15093.0,2000,2/11/2021,"$512,000 ",
2346,Closed,Montgomery County,"$514,000 ",WINDHAM MANOR,Ranch/Rambler,4,3,,2.0,1.0,Yes,13243.0,1963,6/11/2021,"$514,000 ",
2347,Closed,Anne Arundel County,"$485,000 ",SEVEN OAKS,Contemporary,4,2,1.0,4.0,0.0,Yes,7840.8,1993,3/17/2021,"$514,000 ",
2348,Closed,Montgomery County,"$499,999 ",BURGUNDY ESTATES,Colonial,3,2,,3.0,1.0,Yes,6689.0,1957,6/21/2021,"$515,000 ",
2349,Closed,Montgomery County,"$449,900 ",BROOKHAVEN,Split Level,3,2,,3.0,1.0,Yes,8529.0,1956,6/22/2021,"$515,000 ",
2350,Closed,Montgomery County,"$498,000 ",KEMP MILL ESTATES,Split Foyer,3,2,,2.0,2.0,Yes,8482.0,1959,3/23/2021,"$515,000 ",
2351,Closed,Howard County,"$519,000 ",NONE AVAILABLE,Ranch/Rambler,4,3,,2.0,1.0,Yes,47480.0,1975,5/17/2021,"$515,000 ",
2352,Closed,Baltimore County,"$515,000 ",ELLICOTT CITY,Colonial,3,2,,3.0,,Yes,4900.0,1855,6/18/2021,"$515,000 ",
2353,Closed,Howard County,"$515,000 ",NONE AVAILABLE,Cape Cod,3,2,,3.0,,Yes,25700.0,1959,2/26/2021,"$515,000 ","$5,000 "
2354,Closed,Howard County,"$525,000 ",MACALPINE,Cape Cod,3,2,2.0,3.0,2.0,Yes,15507.0,1953,5/7/2021,"$515,000 ","$7,500 "
2355,Closed,Montgomery County,"$480,000 ",GERMANTOWN ESTATES,"Colonial, Traditional",3,2,1.0,3.0,,Yes,6535.0,1982,6/9/2021,"$515,000 ",
2356,Closed,Howard County,"$470,000 ",KINGS WOODS,Colonial,5,3,1.0,3.0,,Yes,6300.0,1992,4/16/2021,"$515,000 ",
2357,Closed,Howard County,"$509,900 ",HUNT COUNTRY ESTATES,Colonial,3,2,1.0,3.0,1.0,Yes,14454.0,1984,1/19/2021,"$515,000 ",
2358,Closed,Montgomery County,"$474,900 ",CHURCHILL TOWN SECTOR,Colonial,4,2,1.0,3.0,1.0,Yes,10102.0,1978,4/30/2021,"$515,000 ",
2359,Closed,Baltimore County,"$499,000 ",COLLEGE HILLS,Colonial,3,2,2.0,3.0,1.0,Yes,10411.0,1987,6/11/2021,"$515,000 ",
2360,Closed,Howard County,"$499,900 ",MOUNT AIRY,Ranch/Rambler,3,2,,2.0,1.0,Yes,39988.0,1976,5/27/2021,"$515,000 ",
2361,Closed,Carroll County,"$515,000 ",CHESTNUT OAKS,Split Foyer,5,3,,2.0,1.0,Yes,48787.0,1978,6/11/2021,"$515,000 ","$7,500 "
2362,Closed,Howard County,"$450,000 ",LONGFELLOW,Colonial,4,2,,2.0,0.0,Yes,8245.0,1968,5/12/2021,"$515,000 ",
2363,Closed,Howard County,"$500,000 ",SEWELLS ORCHARD,Split Level,4,2,1.0,4.0,1.0,Yes,6185.0,1983,6/3/2021,"$515,000 ",
2364,Closed,Anne Arundel County,"$514,500 ",WOODLAWN HEIGHTS,Colonial,4,2,1.0,3.0,,Yes,10791.0,2021,4/26/2021,"$515,000 ","$7,500 "
2365,Closed,,"$525,000 ",YOUNGS FARM ESTATES,Colonial,4,2,2.0,3.0,1.0,Yes,7204.0,1997,5/28/2021,"$515,000 ",
2366,Closed,Montgomery County,"$535,000 ",FOXHALL,Split Level,4,3,,4.0,1.0,Yes,10129.0,1978,2/16/2021,"$515,000 ","$4,634 "
2367,Closed,Anne Arundel County,"$515,000 ",PATUXENT GLEN,Colonial,4,2,1.0,2.0,1.0,Yes,10146.0,1998,5/14/2021,"$515,000 ",
2368,Closed,Carroll County,"$469,000 ",BERRETT,Split Level,3,2,1.0,2.0,,Yes,47045.0,1992,5/28/2021,"$515,000 ",
2369,Closed,Howard County,"$510,000 ",VILLAGE OF HICKORY RIDGE,Colonial,4,2,1.0,3.0,1.0,Yes,10230.0,1977,2/26/2021,"$515,500 ","$4,500 "
2370,Closed,Howard County,"$515,500 ",ELKRIDGE,Colonial,5,2,,2.0,,Yes,100623.6,1952,2/5/2021,"$515,500 ",
2371,Closed,Montgomery County,"$489,000 ",GAITHERSBURG TOWN,Colonial,3,2,,3.0,1.0,Yes,9516.0,1945,4/26/2021,"$516,000 ","$5,758 "
2372,Closed,Anne Arundel County,"$516,000 ",MERRIWEATHER,Ranch/Rambler,3,3,1.0,2.0,1.0,Yes,10005.0,1988,6/4/2021,"$516,000 ",
2373,Closed,Anne Arundel County,"$510,000 ",GRAHAM FARM,Colonial,4,3,1.0,3.0,1.0,Yes,8313.0,1994,3/30/2021,"$516,000 ","$6,000 "
2374,Closed,Anne Arundel County,"$500,000 ",QUAIL RUN,Colonial,4,3,1.0,3.0,1.0,Yes,7150.0,1995,3/19/2021,"$517,000 ",
2375,Closed,Howard County,"$519,000 ",ELKRIDGE,Ranch/Rambler,5,3,,2.0,1.0,Yes,20603.0,1978,5/28/2021,"$517,000 ",
2376,Closed,Montgomery County,"$500,000 ",MILL CREEK SOUTH,Colonial,4,3,1.0,3.0,1.0,Yes,8000.0,1980,4/29/2021,"$517,000 ",
2377,Closed,Montgomery County,"$474,900 ",BEL PRE WOODS,Ranch/Rambler,4,2,1.0,2.0,1.0,Yes,13252.0,1961,12/28/2020,"$517,600 ",
2378,Closed,Montgomery County,"$485,000 ",KEMP MILL ESTATES,Split Level,4,2,1.0,4.0,2.0,Yes,6900.0,1959,12/28/2020,"$517,800 ",
2379,Closed,Montgomery County,"$499,900 ",ROCK CREEK PALISADES,Ranch/Rambler,2,2,,2.0,,Yes,7405.0,1966,4/7/2021,"$518,000 ",
2380,Closed,Montgomery County,"$489,900 ",BROOKHAVEN,Ranch/Rambler,3,3,,2.0,1.0,Yes,7603.0,1955,2/25/2021,"$518,000 ","$7,500 "
2381,Closed,Baltimore County,"$450,000 ",OBSERVATORY HEIGHTS,Cape Cod,4,2,0.0,3.0,1.0,Yes,12593.0,1954,4/30/2021,"$518,000 ",
2382,Closed,Howard County,"$517,500 ",VALLEY MEDE,Colonial,4,2,1.0,3.0,1.0,Yes,20037.0,1967,4/9/2021,"$519,500 ",
2383,Closed,Montgomery County,"$519,900 ",EAST SPRINGBROOK,Ranch/Rambler,3,2,1.0,2.0,,Yes,11568.0,1963,3/22/2021,"$519,900 ",
2384,Closed,Montgomery County,"$489,990 ",RANDOLPH HILLS,Ranch/Rambler,3,2,,1.0,,Yes,12514.0,1961,6/11/2021,"$520,000 ",
2385,Closed,Montgomery County,"$524,900 ",MANOR WOODS,Split Foyer,5,2,,2.0,,Yes,8061.0,1965,4/6/2021,"$520,000 ",
2386,Closed,Montgomery County,"$520,000 ",BLUERIDGE MANOR,Ranch/Rambler,4,2,,2.0,1.0,Yes,14849.0,1962,6/10/2021,"$520,000 ",
2387,Closed,Montgomery County,"$520,000 ",MANOR WOODS,Ranch/Rambler,4,2,1.0,2.0,1.0,Yes,16473.0,1965,2/26/2021,"$520,000 ",
2388,Closed,Montgomery County,"$485,000 ",CHESTNUT RIDGE MANOR,Cape Cod,4,2,,3.0,1.0,Yes,5262.0,1951,6/25/2021,"$520,000 ",
2389,Closed,Anne Arundel County,"$470,000 ",TWINBROOK,Cape Cod,4,2,,2.0,1.0,No,6950.0,1953,5/17/2021,"$520,000 ",
2390,Closed,Howard County,"$520,000 ",AUTUMN HILL,Ranch/Rambler,4,3,,2.0,1.0,Yes,38811.0,1962,4/12/2021,"$520,000 ",
2391,Closed,Anne Arundel County,"$519,000 ",PEACHTREE EAST,Colonial,4,2,2.0,3.0,1.0,Yes,9833.0,2000,3/12/2021,"$520,000 ","$2,000 "
2392,Closed,Carroll County,"$500,000 ",FIELDS OF NOTTINGHAM,"Colonial, Contemporary",4,3,1.0,3.0,,Yes,6753.0,1999,3/30/2021,"$520,000 ","$2,500 "
2393,Closed,Anne Arundel County,"$520,000 ",THE PEACH ORCHARD,Colonial,4,3,,3.0,,Yes,20194.0,1984,2/16/2021,"$520,000 ","$1,250 "
2394,Closed,Montgomery County,"$449,000 ",SADDLE CREEK,Traditional,4,2,1.0,3.0,1.0,Yes,5236.0,1987,6/24/2021,"$520,000 ",
2395,Closed,Howard County,"$519,900 ",VALLEY MEADE,Ranch/Rambler,3,2,,1.0,1.0,Yes,24219.0,1961,3/4/2021,"$520,000 ",
2396,Closed,Howard County,"$520,000 ",LONG REACH VILLAGE,Colonial,4,3,1.0,3.0,,Yes,8561.0,1972,4/7/2021,"$520,000 ","$15,000 "
2397,Closed,Howard County,"$470,000 ",COLUMBIA HILLS,Ranch/Rambler,4,3,,2.0,1.0,Yes,20124.0,1963,5/4/2021,"$520,000 ","$1,000 "
2398,Closed,Howard County,"$505,000 ",OWEN BROWN VILLAGE,Colonial,5,3,1.0,3.0,1.0,Yes,5967.0,1976,6/22/2021,"$520,000 ",
2399,Closed,Howard County,"$499,990 ",BETHEL CROSSING,Colonial,4,3,1.0,3.0,,Yes,11498.0,2003,1/15/2021,"$520,000 ",
2400,Closed,Prince George's County,"$520,000 ",OAK,Colonial,5,3,1.0,2.0,1.0,Yes,9027.0,2004,1/29/2021,"$520,000 ",
2401,Closed,Prince George's County,"$499,900 ",LAUREL,Colonial,4,2,1.0,2.0,1.0,No,13195.0,1900,5/7/2021,"$520,000 ",
2402,Closed,Howard County,"$514,900 ",NONE AVAILABLE,"Colonial, Traditional, Transitional",4,2,1.0,3.0,1.0,Yes,10845.0,1994,1/19/2021,"$520,000 ","$6,000 "
2403,Closed,Montgomery County,"$449,000 ",STRATHMORE AT BEL PRE,Ranch/Rambler,4,2,1.0,2.0,2.0,Yes,12632.4,1970,5/14/2021,"$520,000 ",
2404,Closed,Anne Arundel County,"$545,000 ",SHAMROCK MANOR,Colonial,4,2,1.0,3.0,1.0,Yes,10484.0,2005,2/5/2021,"$520,000 ",
2405,Closed,Anne Arundel County,"$520,000 ",DANIELS PURCHASE,Colonial,5,2,1.0,3.0,1.0,Yes,4800.0,2001,2/25/2021,"$520,000 ",
2406,Closed,Frederick County,"$500,000 ",HARVEST RIDGE,Colonial,5,3,1.0,3.0,1.0,Yes,12250.0,2001,3/30/2021,"$520,100 ",
2407,Closed,Montgomery County,"$499,900 ",NEWPORT HILLS,Split Foyer,4,2,1.0,2.0,,Yes,7082.0,1960,2/22/2021,"$521,000 ",$125 
2408,Closed,Montgomery County,"$475,000 ",KEMP MILL ESTATES,Split Foyer,3,2,,2.0,,Yes,11510.0,1963,6/23/2021,"$521,000 ",
2409,Closed,Howard County,"$521,000 ",MAPLESIDE,Traditional,5,3,1.0,3.0,,Yes,6621.0,1992,3/1/2021,"$521,000 ",
2410,Closed,Howard County,"$489,900 ",VILLAGE OF OWEN BROWN,Colonial,4,2,1.0,3.0,1.0,Yes,13681.0,1973,6/1/2021,"$521,000 ",
2411,Closed,Montgomery County,"$479,900 ",BEL PRE WOODS,Split Level,4,3,,3.0,,Yes,9182.0,1961,3/19/2021,"$521,500 ","$3,000 "
2412,Closed,Carroll County,"$475,000 ",EDGEWOOD,Colonial,3,2,1.0,3.0,1.0,Yes,13098.0,1995,2/19/2021,"$522,000 ",
2413,Closed,Montgomery County,"$450,000 ",FOREST KNOLLS,Split Foyer,4,3,,2.0,,Yes,8040.0,1960,4/8/2021,"$523,012 ",
2414,Closed,Montgomery County,"$465,000 ",ASPEN HILL PARK,Split Level,4,2,1.0,3.0,1.0,No,6930.0,1957,4/7/2021,"$523,304 ",
2415,Closed,Montgomery County,"$524,900 ",BEL PRE WOODS,Split Foyer,4,2,1.0,2.0,1.0,Yes,17973.0,1961,2/26/2021,"$524,900 ",
2416,Closed,Howard County,"$474,999 ",HUNT COUNTRY ESTATES,Split Foyer,4,3,,2.0,,Yes,14223.0,1984,5/26/2021,"$525,000 ",
2417,Closed,Montgomery County,"$495,000 ",ASPEN HILL PARK,Ranch/Rambler,4,2,1.0,2.0,,Yes,7200.0,1960,6/25/2021,"$525,000 ",
2418,Closed,Montgomery County,"$519,000 ",KEMP MILL,"Contemporary, Mid-Century Modern",4,2,1.0,2.0,2.0,Yes,6745.0,1957,2/25/2021,"$525,000 ",
2419,Closed,Montgomery County,"$525,000 ",BEL PRE WOODS,Split Level,4,3,,3.0,1.0,Yes,9000.0,1961,1/15/2021,"$525,000 ",
2420,Closed,Montgomery County,"$450,000 ",CARROLL KNOLLS,Cape Cod,4,3,,1.5,,Yes,7040.0,1949,4/23/2021,"$525,000 ",
2421,Closed,Montgomery County,"$499,900 ",FOREST GLEN,Ranch/Rambler,3,1,1.0,2.0,1.0,Yes,5790.0,1951,2/12/2021,"$525,000 ",
2422,Closed,Montgomery County,"$539,000 ",KINGSVIEW KNOLLS,Ranch/Rambler,3,2,,2.0,2.0,Yes,40000.0,1963,4/7/2021,"$525,000 ",
2423,Closed,Montgomery County,"$469,000 ",CONN AVE HILLS,Ranch/Rambler,4,3,,1.0,1.0,Yes,6228.0,1970,5/24/2021,"$525,000 ",
2424,Closed,Howard County,"$495,000 ",SOUTHVIEW,Raised Ranch/Rambler,4,2,1.0,2.0,1.0,Yes,17728.0,1967,4/9/2021,"$525,000 ",
2425,Closed,Montgomery County,"$525,000 ",FOREST GLEN,Ranch/Rambler,3,2,1.0,2.0,1.0,Yes,6324.0,1952,4/27/2021,"$525,000 ",
2426,Closed,Montgomery County,"$500,000 ",WHEATON FOREST,Ranch/Rambler,3,2,1.0,2.0,2.0,Yes,7272.0,1955,6/15/2021,"$525,000 ",
2427,Closed,Howard County,"$484,900 ",WILTON FARM ACRES,Ranch/Rambler,3,3,2.0,2.0,2.0,Yes,25134.0,1961,6/24/2021,"$525,000 ",
2428,Closed,Howard County,"$525,000 ",SOUTHVIEW,Colonial,4,2,1.0,2.0,1.0,Yes,14984.0,1967,5/4/2021,"$525,000 ",
2429,Closed,Montgomery County,"$515,000 ",GLENMONT,Colonial,5,4,1.0,3.0,0.0,Yes,6960.0,1950,4/5/2021,"$525,000 ",
2430,Closed,Montgomery County,"$480,000 ",NORTH KENSINGTON,"Cape Cod, Colonial",3,1,1.0,3.0,1.0,Yes,5000.0,1947,4/27/2021,"$525,000 ",
2431,Closed,Howard County,"$475,000 ",VILLAGE OF KINGS CONTRIVANCE,Traditional,4,2,1.0,3.0,1.0,Yes,7919.0,1978,6/8/2021,"$525,000 ",
2432,Closed,Howard County,"$475,000 ",SEWELLS ORCHARD,Colonial,3,3,1.0,3.0,1.0,Yes,9104.0,1986,4/9/2021,"$525,000 ",
2433,Closed,Montgomery County,"$489,000 ",TWINBROOK FOREST,Colonial,3,2,1.0,2.0,2.0,Yes,9171.0,1956,6/15/2021,"$525,000 ",
2434,Closed,Carroll County,"$485,000 ",ELDERSBURG ESTATES,Colonial,4,3,1.0,3.0,1.0,Yes,10272.0,1995,6/17/2021,"$525,000 ",
2435,Closed,Howard County,"$489,900 ",CLAREYS FOREST,Colonial,4,3,1.0,3.0,1.0,Yes,4922.0,1986,4/15/2021,"$525,000 ","$5,000 "
2436,Closed,Howard County,"$499,990 ",MARRIOTTSVILLE,Ranch/Rambler,4,2,1.0,2.0,,Yes,29185.0,1956,6/1/2021,"$525,000 ",
2437,Closed,Howard County,"$500,000 ",OWEN BROWN,Raised Ranch/Rambler,4,3,,2.0,2.0,Yes,40641.0,1956,2/16/2021,"$525,000 ","$2,000 "
2438,Closed,Howard County,"$525,000 ",LONG FELLOW,Colonial,4,2,1.0,3.0,1.0,Yes,8775.0,1968,6/17/2021,"$525,000 ",
2439,Closed,Howard County,"$499,000 ",HAMMOND PARK,Split Foyer,4,4,0.0,2.0,1.0,Yes,27007.0,1960,5/21/2021,"$525,000 ","$7,000 "
2440,Closed,Carroll County,"$495,000 ",NONE AVAILABLE,Colonial,4,2,1.0,3.0,1.0,Yes,14392.0,1997,4/13/2021,"$525,000 ",
2441,Closed,Baltimore County,"$555,000 ",CATONSVILLE,Colonial,4,3,1.0,3.0,1.0,Yes,20240.0,1966,3/31/2021,"$525,000 ",
2442,Closed,Howard County,"$500,000 ",CLARKSVILLE,"Contemporary, Other, Ranch/Rambler",3,3,0.0,2.0,1.0,Yes,80586.0,1987,6/11/2021,"$525,000 ",
2443,Closed,Harford County,"$530,000 ",NONE AVAILABLE,Ranch/Rambler,4,3,,2.0,1.0,Yes,58806.0,1962,5/25/2021,"$525,000 ",
2444,Closed,Montgomery County,"$485,000 ",VALLEY MEDE,Colonial,4,2,1.0,3.0,1.0,Yes,21170.0,1963,1/15/2021,"$525,000 ","$15,750 "
2445,Closed,Howard County,"$525,000 ",DALTON,Colonial,4,3,,2.0,1.0,Yes,26310.0,1975,5/25/2021,"$525,000 ",
2446,Closed,Montgomery County,"$487,500 ",FAIRIDGE,Colonial,4,2,1.0,3.0,2.0,Yes,10201.0,1976,3/5/2021,"$525,000 ",
2447,Closed,Montgomery County,"$529,900 ",CONN AVE ESTATES,"Contemporary, Split Level",4,2,1.0,3.5,,Yes,7540.0,1955,5/18/2021,"$525,000 ",
2448,Closed,Anne Arundel County,"$525,000 ",SANDRIDGE,"Colonial, Split Level",5,3,1.0,4.0,1.0,Yes,7030.0,1993,3/5/2021,"$525,000 ",
2449,Closed,Carroll County,"$525,000 ",LAREL ESTATES,"Colonial, Traditional",4,2,1.0,3.0,1.0,Yes,12159.0,2004,1/15/2021,"$525,000 ",
2450,Closed,Anne Arundel County,"$485,000 ",COLONIAL PARK,Colonial,4,2,2.0,3.0,1.0,Yes,6511.0,2005,1/21/2021,"$525,000 ",
2451,Closed,Anne Arundel County,"$549,900 ",PEACH ORCHARD,Colonial,4,3,1.0,2.0,1.0,Yes,16676.0,1986,3/4/2021,"$525,000 ",
2452,Closed,Carroll County,"$485,000 ",BUCKHORN,Contemporary,4,2,1.0,4.0,,Yes,144619.0,1987,6/9/2021,"$525,000 ",
2453,Closed,Baltimore County,"$479,900 ",RELAY,Colonial,5,4,1.0,3.0,2.0,Yes,22500.0,1946,3/31/2021,"$525,000 ",
2454,Closed,Howard County,"$499,900 ",LINTHICUM HEIGHTS,Colonial,4,3,1.0,3.0,,Yes,16800.0,1986,6/21/2021,"$525,500 ",
2455,Closed,Howard County,"$526,000 ",HANOVER CROSSING,Colonial,4,3,1.0,3.0,2.0,Yes,8824.0,1994,12/29/2020,"$526,000 ","$3,000 "
2456,Closed,Montgomery County,"$515,000 ",KEMP MILL ESTATES,Split Level,5,3,,3.0,,Yes,8470.0,1959,4/26/2021,"$526,150 ",
2457,Closed,Montgomery County,"$526,500 ",BRIGHTON HIGHLANDS,Colonial,4,3,1.0,3.0,1.0,Yes,9512.0,1984,4/19/2021,"$526,500 ",
2458,Closed,Howard County,"$499,900 ",WHITETAIL WOODS II,Colonial,4,3,1.0,3.0,1.0,Yes,10421.0,2006,3/12/2021,"$526,625 ","$1,500 "
2459,Closed,Montgomery County,"$479,000 ",KEMP MILL ESTATES,Split Level,3,2,1.0,3.0,,No,8957.0,1958,3/3/2021,"$527,815 ",
2460,Closed,Howard County,"$528,500 ",HISTORIC ELLICOTT CITY,"Cape Cod, Colonial",3,2,,3.0,1.0,Yes,7971.0,1940,6/23/2021,"$528,500 ",
2461,Closed,Montgomery County,"$529,000 ",MEADOWBROOK ESTATES,Ranch/Rambler,3,2,,1.0,1.0,Yes,20002.0,1961,5/20/2021,"$529,000 ",
2462,Closed,,"$534,900 ",QUAIL MEADOW,Colonial,5,2,1.0,3.0,1.0,Yes,17444.0,2001,1/6/2021,"$529,000 ","$4,000 "
2463,Closed,Montgomery County,"$529,700 ",ELKRIDGE,Victorian,4,2,1.0,3.0,,Yes,10100.0,1840,6/16/2021,"$529,700 ",
2464,Closed,Montgomery County,"$540,000 ",ROCK CREEK PALISADES,"Mid-Century Modern, Reverse",4,2,,3.0,,Yes,5996.0,1955,6/18/2021,"$530,000 ",
2465,Closed,Montgomery County,"$529,900 ",KEMP MILL ESTATES,Split Foyer,4,3,,2.0,2.0,No,6900.0,1957,4/30/2021,"$530,000 ",
2466,Closed,Montgomery County,"$530,000 ",BEL PRE WOODS,Ranch/Rambler,5,2,,2.0,,Yes,11315.0,1962,4/15/2021,"$530,000 ","$10,000 "
2467,Closed,Howard County,"$530,000 ",ELLICOTT CITY,Split Foyer,4,3,1.0,2.0,1.0,Yes,20168.0,1964,4/1/2021,"$530,000 ",$500 
2468,Closed,Montgomery County,"$534,000 ",FOXHALL,Ranch/Rambler,4,2,1.0,1.0,1.0,Yes,10240.0,1966,6/15/2021,"$530,000 ",
2469,Closed,Montgomery County,"$490,000 ",WHEATON HILLS,Ranch/Rambler,6,3,,2.0,,Yes,7931.0,1954,5/28/2021,"$530,000 ",
2470,Closed,Montgomery County,"$498,400 ",ROCKWOOD,Colonial,3,2,1.0,3.0,1.0,Yes,8454.0,1947,5/29/2021,"$530,000 ",
2471,Closed,Montgomery County,"$514,900 ",ROCKVILLE,Contemporary,4,2,,2.0,1.0,No,7815.0,1955,5/21/2021,"$530,000 ",
2472,Closed,Anne Arundel County,"$524,999 ",SEVEN OAKS,Colonial,5,3,1.0,3.0,,Yes,6977.0,1992,5/20/2021,"$530,000 ",
2473,Closed,Montgomery County,"$509,000 ",TWINBROOK,Cape Cod,6,2,,3.0,,Yes,6325.0,1951,5/28/2021,"$530,000 ",
2474,Closed,Montgomery County,"$485,000 ",REDLAND KNOLLS,Split Level,5,2,1.0,3.0,1.0,Yes,20000.0,1965,6/4/2021,"$530,000 ",
2475,Closed,Howard County,"$499,900 ",SEWELLS ORCHARD,Colonial,4,2,1.0,3.0,1.0,Yes,6621.0,1984,4/29/2021,"$530,000 ",
2476,Closed,Montgomery County,"$525,000 ",GUNNERS VIEW,Colonial,4,2,1.0,3.0,1.0,Yes,7305.0,1985,5/6/2021,"$530,000 ",
2477,Closed,Montgomery County,"$529,999 ",CAROL ACRES,Split Level,4,3,,3.0,1.0,Yes,14601.0,1962,4/23/2021,"$530,000 ",
2478,Closed,Howard County,"$525,000 ",KINGS CONTRIVANCE,Colonial,4,2,1.0,3.0,1.0,Yes,10800.0,1977,4/20/2021,"$530,000 ",
2479,Closed,Howard County,"$500,000 ",LONG REACH,Colonial,5,3,1.0,3.0,1.0,Yes,12017.0,1989,3/26/2021,"$530,000 ",
2480,Closed,Carroll County,"$520,000 ",NOTTINGHAM,Colonial,4,2,2.0,3.0,1.0,Yes,11021.0,2000,1/29/2021,"$530,000 ",
2481,Closed,Wicomico County,"$520,000 ",FIELDSTONE MANOR,Colonial,4,2,1.0,3.0,,Yes,7552.0,2017,6/16/2021,"$530,000 ",
2482,Closed,,"$525,000 ",CLEMENS CROSSING,Colonial,4,2,1.0,3.0,1.0,Yes,10541.0,1977,6/18/2021,"$530,000 ",
2483,Closed,Montgomery County,"$510,000 ",EAST SPRINGBROOK,Traditional,6,4,1.0,2.0,2.0,Yes,9869.0,1963,1/21/2021,"$530,000 ",$500 
2484,Closed,Baltimore County,"$530,000 ",MEADOWBROOK ESTATES,Raised Ranch/Rambler,4,3,,2.0,2.0,Yes,21165.0,1960,2/16/2021,"$530,000 ",
2485,Closed,Howard County,"$540,000 ",VILLAGE OF HICKORY RIDGE,Contemporary,4,3,1.0,3.0,1.0,Yes,10916.0,1987,1/29/2021,"$530,000 ",
2486,Closed,Montgomery County,"$465,000 ",PARKWAY,Ranch/Rambler,3,2,1.0,2.0,1.0,Yes,9160.0,1957,5/18/2021,"$531,000 ",
2487,Closed,Howard County,"$531,000 ",GLENELG,Split Foyer,4,3,,2.0,1.0,Yes,40467.0,1969,2/18/2021,"$531,000 ",
2488,Closed,Howard County,"$525,000 ",DORSEY HALL,Colonial,4,3,1.0,3.0,1.0,Yes,7517.0,1987,1/27/2021,"$531,000 ",
2489,Closed,Howard County,"$485,000 ",KINGS CONTRIVANCE,Colonial,4,2,1.0,3.0,1.0,Yes,11272.0,1979,5/14/2021,"$531,000 ",
2490,Closed,Howard County,"$531,000 ",WILLOWOOD,Colonial,4,3,1.0,3.0,,Yes,6942.0,1995,1/15/2021,"$531,000 ",
2491,Closed,Howard County,"$495,000 ",DICKINSON,Contemporary,3,2,1.0,3.0,1.0,Yes,10582.0,1986,5/7/2021,"$532,000 ",
2492,Closed,Montgomery County,"$532,500 ",BROOKHAVEN,Ranch/Rambler,4,3,,2.0,,Yes,10696.0,1960,1/7/2021,"$532,500 ",
2493,Closed,Anne Arundel County,"$505,000 ",MERRIWEATHER,Ranch/Rambler,3,3,1.0,2.0,1.0,Yes,15064.0,1988,6/15/2021,"$532,500 ",
2494,Closed,Anne Arundel County,"$533,000 ",ANDORICK ACRES,Colonial,4,2,2.0,3.0,1.0,Yes,20020.0,1976,4/15/2021,"$532,780 ",
2495,Closed,Montgomery County,"$499,900 ",NORTHWOOD PARK,Ranch/Rambler,5,2,,2.0,,Yes,6500.0,1955,4/21/2021,"$533,000 ",
2496,Closed,Anne Arundel County,"$499,000 ",RUSSETT,Colonial,5,4,1.0,2.0,1.0,Yes,9664.0,1992,6/11/2021,"$533,777 ",
2497,Closed,Montgomery County,"$474,000 ",CHURCHILL TOWN SECTOR,Colonial,4,2,1.0,3.0,1.0,Yes,9670.0,1977,6/4/2021,"$534,000 ",
2498,Closed,Montgomery County,"$494,900 ",RANDOLPH HILLS,Ranch/Rambler,3,2,,2.0,,Yes,6900.0,1954,6/4/2021,"$535,000 ",
